date	lat	lon	vo	pres	idx
2020020318	-24.50	-44.00	-1.76	1014.0	20200203181
2020020400	-23.50	-44.00	-1.96	1016.0	20200203181
2020020406	-23.75	-42.50	-2.35	1014.0	20200203181
2020020412	-24.50	-42.50	-2.40	1016.0	20200203181
2020020418	-24.75	-40.00	-2.81	1015.0	20200203181
2020020412	-24.50	-42.50	-2.40	1016.0	20200204122
2020020418	-24.75	-40.00	-2.81	1015.0	20200204122
2020020500	-24.50	-43.75	-1.98	1015.0	20200204122
2020020506	-25.00	-43.00	-2.26	1014.0	20200204122
2020020512	-25.00	-44.00	-2.06	1016.0	20200204122
2020020518	-25.50	-44.75	-2.16	1014.0	20200204122
2020020600	-25.25	-45.75	-1.64	1016.0	20200204122
2020020606	-25.50	-46.00	-1.32	1015.0	20200204122
2020020612	-24.50	-45.75	-1.28	1017.0	20200204122
2020020618	-24.50	-46.75	-1.42	1014.0	20200204122
2020020700	-23.50	-47.00	-1.38	1015.0	20200204122
2020021606	-22.75	-43.50	-1.02	1013.0	20200216063
2020021612	-22.75	-40.00	-99.00	1015.0	20200216063
2020021618	-23.75	-40.00	-1.23	1013.0	20200216063
2020021700	-24.25	-43.25	-1.40	1014.0	20200216063
2020021706	-23.75	-42.50	-1.17	1013.0	20200216063
2020021712	-24.25	-43.00	-1.32	1015.0	20200216063
2020021718	-25.00	-44.25	-1.22	1013.0	20200216063
2020021800	-24.00	-44.50	-1.26	1014.0	20200216063
2020030106	-22.00	-43.25	-1.37	1016.0	20200301064
2020030112	-22.00	-44.00	-1.28	1018.0	20200301064
2020030118	-22.25	-40.00	-1.34	1015.0	20200301064
2020030200	-19.50	-49.00	-1.48	1015.0	20200301064
2020030206	-15.00	-53.25	-99.00	1012.0	20200301064
2020030212	-15.00	-54.25	-99.00	1013.0	20200301064
2020050118	-26.75	-72.75	-1.47	1017.0	20200501185
2020050200	-29.00	-73.00	-1.48	1017.0	20200501185
2020050206	-28.75	-72.25	-1.51	1019.0	20200501185
2020050212	-30.00	-70.75	-1.49	1020.0	20200501185
2020050218	-28.25	-70.25	-1.59	1016.0	20200501185
2020050300	-28.75	-69.75	-1.84	1017.0	20200501185
2020050306	-30.25	-69.00	-1.80	1016.0	20200501185
2020050312	-30.25	-69.25	-1.83	1017.0	20200501185
2020050318	-28.75	-69.75	-1.46	1014.0	20200501185
2020050400	-28.25	-70.50	-1.94	1015.0	20200501185
2020050406	-28.50	-71.75	-1.68	1016.0	20200501185
2020052106	-25.75	-73.00	-1.08	1018.0	20200521066
2020052112	-25.50	-73.00	-1.18	1019.0	20200521066
2020052118	-24.75	-71.75	-1.45	1018.0	20200521066
2020052200	-24.00	-71.50	-1.39	1021.0	20200521066
2020052206	-19.50	-73.00	-1.25	1019.0	20200521066
2020060800	-25.00	-72.00	-1.10	1019.0	20200608007
2020060806	-24.50	-73.00	-1.01	1020.0	20200608007
2020060812	-27.00	-70.75	-1.02	1021.0	20200608007
2020060818	-26.75	-71.50	-1.49	1018.0	20200608007
2020060900	-26.75	-72.00	-1.58	1018.0	20200608007
2020060906	-27.75	-73.00	-1.42	1018.0	20200608007
2020062500	-23.75	-71.25	-1.35	1017.0	20200625008
2020062506	-25.00	-72.25	-1.24	1019.0	20200625008
2020062512	-24.75	-72.50	-1.38	1018.0	20200625008
2020062518	-25.50	-72.25	-1.66	1016.0	20200625008
2020062600	-29.25	-70.75	-1.81	1018.0	20200625008
2020062606	-28.25	-70.00	-1.58	1018.0	20200625008
2020062612	-29.25	-69.50	-1.24	1020.0	20200625008
2020062618	-27.50	-69.50	-1.12	1019.0	20200625008
2020062700	-27.25	-69.50	-1.36	1020.0	20200625008
2020062706	-24.00	-73.00	-1.25	1018.0	20200625008
2020070100	-22.75	-71.50	-1.46	1018.0	20200701009
2020070106	-18.00	-74.50	-1.60	1016.0	20200701009
2020070112	-24.00	-71.25	-1.71	1018.0	20200701009
2020070118	-25.75	-70.25	-2.12	1016.0	20200701009
2020070200	-27.00	-70.25	-1.96	1018.0	20200701009
2020070206	-24.00	-71.25	-1.76	1018.0	20200701009
2020070212	-28.50	-70.50	-1.91	1020.0	20200701009
2020070218	-26.25	-70.50	-1.86	1016.0	20200701009
2020070300	-27.50	-70.25	-1.76	1017.0	20200701009
2020070306	-28.00	-69.75	-1.87	1018.0	20200701009
2020070312	-28.75	-68.50	-1.96	1017.0	20200701009
2020070318	-27.75	-68.25	-1.83	1013.0	20200701009
2020070400	-33.00	-66.25	-2.11	1010.0	20200701009
2020070518	-27.00	-71.75	-1.39	1018.0	202007051810
2020070600	-27.25	-72.25	-1.48	1018.0	202007051810
2020070606	-27.50	-73.00	-1.25	1018.0	202007051810
2020070612	-28.50	-73.00	-1.28	1017.0	202007051810
2020070618	-26.50	-71.75	-1.42	1016.0	202007051810
2020070700	-26.00	-72.25	-1.19	1017.0	202007051810
2020071112	-29.50	-70.75	-1.54	1019.0	202007111211
2020071118	-28.50	-70.25	-1.65	1016.0	202007111211
2020071200	-28.50	-70.75	-1.84	1017.0	202007111211
2020071206	-28.00	-71.00	-1.57	1018.0	202007111211
2020071212	-26.50	-72.25	-1.61	1018.0	202007111211
2020072412	-27.00	-73.00	-1.26	1025.0	202007241212
2020072418	-22.50	-70.25	-1.36	1019.0	202007241212
2020072500	-23.25	-70.25	-1.16	1020.0	202007241212
2020072506	-24.75	-70.50	-1.64	1021.0	202007241212
2020072512	-22.50	-71.75	-1.64	1020.0	202007241212
2020072518	-27.00	-70.00	-1.99	1018.0	202007241212
2020072600	-28.50	-69.25	-2.19	1019.0	202007241212
2020072606	-29.50	-68.75	-2.22	1019.0	202007241212
2020072612	-29.75	-68.00	-2.18	1018.0	202007241212
2020072618	-28.00	-70.00	-1.98	1017.0	202007241212
2020072700	-29.25	-68.75	-2.03	1017.0	202007241212
2020072706	-28.50	-69.75	-1.72	1019.0	202007241212
2020072712	-27.75	-72.00	-1.71	1021.0	202007241212
2020072912	-30.75	-70.50	-1.46	1021.0	202007291213
2020072918	-28.50	-69.50	-1.40	1018.0	202007291213
2020073000	-29.25	-68.75	-1.27	1020.0	202007291213
